updatetime,vehiclecount,totalspaces,garagecode,streamtime,switch
1620,77.0,65.0,1,1619,0
1620,512.0,512.0,2,1619,0
1620,279.0,1240.0,3,1619,1
1620,45.0,953.0,4,1619,0
1620,203.0,130.0,5,1619,0
1620,26.0,400.0,6,1619,0
1620,29.0,210.0,7,1619,0
1620,59.0,700.0,8,1619,0
1650,77.0,65.0,1,1619,0
1650,512.0,512.0,2,1619,0
1650,279.0,1240.0,3,1619,1
1650,43.0,953.0,4,1619,0
1650,203.0,130.0,5,1619,0
1650,25.0,400.0,6,1619,0
1650,30.0,210.0,7,1619,0
1650,59.0,700.0,8,1619,0
1620,78.0,65.0,1,1619,0
1620,512.0,512.0,2,1619,0
1620,279.0,1240.0,3,1619,1
1620,20.0,953.0,4,1619,0
1620,201.0,130.0,5,1619,0
1620,25.0,400.0,6,1619,0
1620,29.0,210.0,7,1619,0
1620,58.0,700.0,8,1619,0
1650,77.0,65.0,1,1619,0
1650,512.0,512.0,2,1619,0
1650,280.0,1240.0,3,1619,1
1650,16.0,953.0,4,1619,0
1650,200.0,130.0,5,1619,0
1650,25.0,400.0,6,1619,0
1650,29.0,210.0,7,1619,0
1650,57.0,700.0,8,1619,0
1620,77.0,65.0,1,1619,0
1620,512.0,512.0,2,1619,0
1620,281.0,1240.0,3,1619,1
1620,15.0,953.0,4,1619,0
1620,199.0,130.0,5,1619,0
1620,25.0,400.0,6,1619,0
1620,29.0,210.0,7,1619,0
1620,57.0,700.0,8,1619,0
1650,78.0,65.0,1,1619,0
1650,512.0,512.0,2,1619,0
1650,281.0,1240.0,3,1619,1
1650,15.0,953.0,4,1619,0
1650,199.0,130.0,5,1619,0
1650,25.0,400.0,6,1619,0
1650,29.0,210.0,7,1619,0
1650,57.0,700.0,8,1619,0
1620,78.0,65.0,1,1619,0
1620,512.0,512.0,2,1619,0
1620,281.0,1240.0,3,1619,1
1620,15.0,953.0,4,1619,0
1620,199.0,130.0,5,1619,0
1620,25.0,400.0,6,1619,0
1620,29.0,210.0,7,1619,0
1620,59.0,700.0,8,1619,0
1650,78.0,65.0,1,1619,0
1650,512.0,512.0,2,1619,0
1650,281.0,1240.0,3,1619,1
1650,15.0,953.0,4,1619,0
1650,199.0,130.0,5,1619,0
1650,25.0,400.0,6,1619,0
1650,29.0,210.0,7,1619,0
1650,59.0,700.0,8,1619,0
1620,78.0,65.0,1,1619,0
1620,512.0,512.0,2,1619,0
1620,281.0,1240.0,3,1619,1
1620,15.0,953.0,4,1619,0
1620,198.0,130.0,5,1619,0
1620,25.0,400.0,6,1619,0
1620,29.0,210.0,7,1619,0
1620,59.0,700.0,8,1619,0
1650,78.0,65.0,1,1619,0
1650,512.0,512.0,2,1619,0
1650,281.0,1240.0,3,1619,1
1650,15.0,953.0,4,1619,0
1650,199.0,130.0,5,1619,0
1650,25.0,400.0,6,1619,0
1650,29.0,210.0,7,1619,0
1650,59.0,700.0,8,1619,0
1620,78.0,65.0,1,1619,0
1620,512.0,512.0,2,1619,0
1620,282.0,1240.0,3,1619,1
1620,15.0,953.0,4,1619,0
1620,200.0,130.0,5,1619,0
1620,25.0,400.0,6,1619,0
1620,29.0,210.0,7,1619,0
1620,60.0,700.0,8,1619,0
1650,78.0,65.0,1,1619,0
1650,512.0,512.0,2,1619,0
1650,284.0,1240.0,3,1619,1
1650,16.0,953.0,4,1619,0
1650,199.0,130.0,5,1619,0
1650,25.0,400.0,6,1619,0
1650,29.0,210.0,7,1619,0
1650,60.0,700.0,8,1619,0
1620,78.0,65.0,1,1619,0
1620,512.0,512.0,2,1619,0
1620,290.0,1240.0,3,1619,1
1620,18.0,953.0,4,1619,0
1620,199.0,130.0,5,1619,0
1620,28.0,400.0,6,1619,0
1620,30.0,210.0,7,1619,0
1620,61.0,700.0,8,1619,0
1650,76.0,65.0,1,1619,0
1650,512.0,512.0,2,1619,0
1650,295.0,1240.0,3,1619,1
1650,19.0,953.0,4,1619,0
1650,201.0,130.0,5,1619,0
1650,28.0,400.0,6,1619,0
1650,30.0,210.0,7,1619,0
1650,60.0,700.0,8,1619,0
1620,75.0,65.0,1,1619,0
1620,512.0,512.0,2,1619,0
1620,310.0,1240.0,3,1619,1
1620,24.0,953.0,4,1619,0
1620,200.0,130.0,5,1619,0
1620,29.0,400.0,6,1619,0
1620,31.0,210.0,7,1619,0
1620,62.0,700.0,8,1619,0
1650,74.0,65.0,1,1619,0
1650,512.0,512.0,2,1619,0
1650,334.0,1240.0,3,1619,1
1650,35.0,953.0,4,1619,0
1650,196.0,130.0,5,1619,0
1650,31.0,400.0,6,1619,0
1650,35.0,210.0,7,1619,0
1650,74.0,700.0,8,1619,0
1620,72.0,65.0,1,1619,0
1620,512.0,512.0,2,1619,0
1620,362.0,1240.0,3,1619,1
1620,53.0,953.0,4,1619,0
1620,195.0,130.0,5,1619,0
1620,37.0,400.0,6,1619,0
1620,41.0,210.0,7,1619,0
1620,82.0,700.0,8,1619,0
1650,69.0,65.0,1,1619,0
1650,512.0,512.0,2,1619,0
1650,416.0,1240.0,3,1619,1
1650,68.0,953.0,4,1619,0
1650,206.0,130.0,5,1619,0
1650,42.0,400.0,6,1619,0
1650,43.0,210.0,7,1619,1
1650,93.0,700.0,8,1619,0
1620,62.0,65.0,1,1619,1
1620,512.0,512.0,2,1619,0
1620,452.0,1240.0,3,1619,1
1620,94.0,953.0,4,1619,0
1620,204.0,130.0,5,1619,0
1620,51.0,400.0,6,1619,0
1620,44.0,210.0,7,1619,1
1620,100.0,700.0,8,1619,0
1650,60.0,65.0,1,1619,1
1650,512.0,512.0,2,1619,0
1650,479.0,1240.0,3,1619,1
1650,114.0,953.0,4,1619,0
1650,209.0,130.0,5,1619,0
1650,64.0,400.0,6,1619,0
1650,46.0,210.0,7,1619,1
1650,125.0,700.0,8,1619,0
1620,61.0,65.0,1,1619,1
1620,512.0,512.0,2,1619,0
1620,489.0,1240.0,3,1619,1
1620,165.0,953.0,4,1619,0
1620,219.0,130.0,5,1619,0
1620,92.0,400.0,6,1619,1
1620,47.0,210.0,7,1619,1
1620,173.0,700.0,8,1619,1
1650,61.0,65.0,1,1619,1
1650,512.0,512.0,2,1619,0
1650,482.0,1240.0,3,1619,1
1650,249.0,953.0,4,1619,1
1650,214.0,130.0,5,1619,0
1650,122.0,400.0,6,1619,1
1650,50.0,210.0,7,1619,1
1650,250.0,700.0,8,1619,1
1620,57.0,65.0,1,1619,1
1620,512.0,512.0,2,1619,0
1620,494.0,1240.0,3,1619,1
1620,323.0,953.0,4,1619,1
1620,211.0,130.0,5,1619,0
1620,151.0,400.0,6,1619,1
1620,53.0,210.0,7,1619,1
1620,298.0,700.0,8,1619,1
1650,64.0,65.0,1,1619,1
1650,512.0,512.0,2,1619,0
1650,543.0,1240.0,3,1619,1
1650,475.0,953.0,4,1619,1
1650,256.0,130.0,5,1619,0
1650,232.0,400.0,6,1619,1
1650,53.0,210.0,7,1619,1
1650,421.0,700.0,8,1619,1
1620,63.0,65.0,1,1619,1
1620,512.0,512.0,2,1619,0
1620,554.0,1240.0,3,1619,1
1620,496.0,953.0,4,1619,1
1620,252.0,130.0,5,1619,0
1620,243.0,400.0,6,1619,1
1620,55.0,210.0,7,1619,1
1620,454.0,700.0,8,1619,1
1650,63.0,65.0,1,1619,1
1650,512.0,512.0,2,1619,0
1650,537.0,1240.0,3,1619,1
1650,517.0,953.0,4,1619,1
1650,264.0,130.0,5,1619,0
1650,259.0,400.0,6,1619,1
1650,53.0,210.0,7,1619,1
1650,476.0,700.0,8,1619,1
1620,63.0,65.0,1,1619,1
1620,512.0,512.0,2,1619,0
1620,551.0,1240.0,3,1619,1
1620,512.0,953.0,4,1619,1
1620,247.0,130.0,5,1619,0
1620,258.0,400.0,6,1619,1
1620,50.0,210.0,7,1619,1
1620,477.0,700.0,8,1619,1
1650,65.0,65.0,1,1619,0
1650,512.0,512.0,2,1619,0
1650,539.0,1240.0,3,1619,1
1650,526.0,953.0,4,1619,1
1650,238.0,130.0,5,1619,0
1650,258.0,400.0,6,1619,1
1650,52.0,210.0,7,1619,1
1650,440.0,700.0,8,1619,1
1620,67.0,65.0,1,1619,0
1620,512.0,512.0,2,1619,0
1620,542.0,1240.0,3,1619,1
1620,506.0,953.0,4,1619,1
1620,236.0,130.0,5,1619,0
1620,258.0,400.0,6,1619,1
1620,47.0,210.0,7,1619,1
1620,443.0,700.0,8,1619,1
1650,64.0,65.0,1,1619,1
1650,512.0,512.0,2,1619,0
1650,510.0,1240.0,3,1619,1
1650,492.0,953.0,4,1619,1
1650,235.0,130.0,5,1619,0
1650,259.0,400.0,6,1619,1
1650,44.0,210.0,7,1619,1
1650,417.0,700.0,8,1619,1
1620,62.0,65.0,1,1619,1
1620,512.0,512.0,2,1619,0
1620,471.0,1240.0,3,1619,1
1620,456.0,953.0,4,1619,1
1620,235.0,130.0,5,1619,0
1620,243.0,400.0,6,1619,1
1620,39.0,210.0,7,1619,0
1620,390.0,700.0,8,1619,1
1650,61.0,65.0,1,1619,1
1650,512.0,512.0,2,1619,0
1650,418.0,1240.0,3,1619,1
1650,403.0,953.0,4,1619,1
1650,232.0,130.0,5,1619,0
1650,234.0,400.0,6,1619,1
1650,40.0,210.0,7,1619,0
1650,354.0,700.0,8,1619,1
1620,56.0,65.0,1,1619,1
1620,512.0,512.0,2,1619,0
1620,392.0,1240.0,3,1619,1
1620,375.0,953.0,4,1619,1
1620,241.0,130.0,5,1619,0
1620,223.0,400.0,6,1619,1
1620,36.0,210.0,7,1619,0
1620,297.0,700.0,8,1619,1
1650,55.0,65.0,1,1619,1
1650,512.0,512.0,2,1619,0
1650,371.0,1240.0,3,1619,1
1650,305.0,953.0,4,1619,1
1650,244.0,130.0,5,1619,0
1650,194.0,400.0,6,1619,1
1650,34.0,210.0,7,1619,0
1650,231.0,700.0,8,1619,1
1620,57.0,65.0,1,1619,1
1620,512.0,512.0,2,1619,0
1620,343.0,1240.0,3,1619,1
1620,273.0,953.0,4,1619,1
1620,245.0,130.0,5,1619,0
1620,157.0,400.0,6,1619,1
1620,36.0,210.0,7,1619,0
1620,183.0,700.0,8,1619,1
1650,60.0,65.0,1,1619,1
1650,512.0,512.0,2,1619,0
1650,327.0,1240.0,3,1619,1
1650,256.0,953.0,4,1619,1
1650,237.0,130.0,5,1619,0
1650,120.0,400.0,6,1619,1
1650,37.0,210.0,7,1619,0
1650,150.0,700.0,8,1619,1
1620,60.0,65.0,1,1619,1
1620,512.0,512.0,2,1619,0
1620,315.0,1240.0,3,1619,1
1620,223.0,953.0,4,1619,1
1620,233.0,130.0,5,1619,0
1620,102.0,400.0,6,1619,1
1620,36.0,210.0,7,1619,0
1620,124.0,700.0,8,1619,0
1650,61.0,65.0,1,1619,1
1650,512.0,512.0,2,1619,0
1650,308.0,1240.0,3,1619,1
1650,192.0,953.0,4,1619,1
1650,231.0,130.0,5,1619,0
1650,94.0,400.0,6,1619,1
1650,38.0,210.0,7,1619,0
1650,107.0,700.0,8,1619,0
1620,66.0,65.0,1,1619,0
1620,512.0,512.0,2,1619,0
1620,306.0,1240.0,3,1619,1
1620,173.0,953.0,4,1619,0
1620,229.0,130.0,5,1619,0
1620,83.0,400.0,6,1619,1
1620,37.0,210.0,7,1619,0
1620,87.0,700.0,8,1619,0
1650,69.0,65.0,1,1619,0
1650,512.0,512.0,2,1619,0
1650,304.0,1240.0,3,1619,1
1650,160.0,953.0,4,1619,0
1650,232.0,130.0,5,1619,0
1650,69.0,400.0,6,1619,0
1650,38.0,210.0,7,1619,0
1650,70.0,700.0,8,1619,0
1620,69.0,65.0,1,1619,0
1620,512.0,512.0,2,1619,0
1620,298.0,1240.0,3,1619,1
1620,165.0,953.0,4,1619,0
1620,235.0,130.0,5,1619,0
1620,60.0,400.0,6,1619,0
1620,36.0,210.0,7,1619,0
1620,61.0,700.0,8,1619,0
1650,68.0,65.0,1,1619,0
1650,512.0,512.0,2,1619,0
1650,287.0,1240.0,3,1619,1
1650,130.0,953.0,4,1619,0
1650,233.0,130.0,5,1619,0
1650,48.0,400.0,6,1619,0
1650,32.0,210.0,7,1619,0
1650,54.0,700.0,8,1619,0
1620,70.0,65.0,1,1619,0
1620,512.0,512.0,2,1619,0
1620,266.0,1240.0,3,1619,1
1620,117.0,953.0,4,1619,0
1620,230.0,130.0,5,1619,0
1620,42.0,400.0,6,1619,0
1620,31.0,210.0,7,1619,0
1620,51.0,700.0,8,1619,0
1650,71.0,65.0,1,1619,0
1650,512.0,512.0,2,1619,0
1650,262.0,1240.0,3,1619,1
1650,116.0,953.0,4,1619,0
1650,229.0,130.0,5,1619,0
1650,35.0,400.0,6,1619,0
1650,28.0,210.0,7,1619,0
1650,52.0,700.0,8,1619,0
1620,72.0,65.0,1,1619,0
1620,512.0,512.0,2,1619,0
1620,259.0,1240.0,3,1619,1
1620,115.0,953.0,4,1619,0
1620,228.0,130.0,5,1619,0
1620,30.0,400.0,6,1619,0
1620,29.0,210.0,7,1619,0
1620,53.0,700.0,8,1619,0
1650,73.0,65.0,1,1619,0
1650,512.0,512.0,2,1619,0
1650,255.0,1240.0,3,1619,1
1650,93.0,953.0,4,1619,0
1650,226.0,130.0,5,1619,0
1650,28.0,400.0,6,1619,0
1650,28.0,210.0,7,1619,0
1650,53.0,700.0,8,1619,0
1620,71.0,65.0,1,1619,0
1620,512.0,512.0,2,1619,0
1620,255.0,1240.0,3,1619,1
1620,54.0,953.0,4,1619,0
1620,224.0,130.0,5,1619,0
1620,28.0,400.0,6,1619,0
1620,28.0,210.0,7,1619,0
1620,52.0,700.0,8,1619,0
1650,73.0,65.0,1,1619,0
1650,512.0,512.0,2,1619,0
1650,255.0,1240.0,3,1619,1
1650,54.0,953.0,4,1619,0
1650,223.0,130.0,5,1619,0
1650,28.0,400.0,6,1619,0
1650,28.0,210.0,7,1619,0
1650,52.0,700.0,8,1619,0
1620,73.0,65.0,1,1619,0
1620,512.0,512.0,2,1619,0
1620,255.0,1240.0,3,1619,1
1620,45.0,953.0,4,1619,0
1620,222.0,130.0,5,1619,0
1620,28.0,400.0,6,1619,0
1620,27.0,210.0,7,1619,0
1620,51.0,700.0,8,1619,0
1650,73.0,65.0,1,1619,0
1650,512.0,512.0,2,1619,0
1650,254.0,1240.0,3,1619,1
1650,44.0,953.0,4,1619,0
1650,223.0,130.0,5,1619,0
1650,28.0,400.0,6,1619,0
1650,27.0,210.0,7,1619,0
1650,51.0,700.0,8,1619,0
1620,73.0,65.0,1,1619,0
1620,512.0,512.0,2,1619,0
1620,253.0,1240.0,3,1619,1
1620,23.0,953.0,4,1619,0
1620,221.0,130.0,5,1619,0
1620,28.0,400.0,6,1619,0
1620,27.0,210.0,7,1619,0
1620,51.0,700.0,8,1619,0
1650,73.0,65.0,1,1619,0
1650,512.0,512.0,2,1619,0
1650,253.0,1240.0,3,1619,1
1650,23.0,953.0,4,1619,0
1650,219.0,130.0,5,1619,0
1650,28.0,400.0,6,1619,0
1650,27.0,210.0,7,1619,0
1650,51.0,700.0,8,1619,0
1620,73.0,65.0,1,1619,0
1620,512.0,512.0,2,1619,0
1620,253.0,1240.0,3,1619,1
1620,23.0,953.0,4,1619,0
1620,218.0,130.0,5,1619,0
1620,28.0,400.0,6,1619,0
1620,27.0,210.0,7,1619,0
1620,53.0,700.0,8,1619,0
1650,73.0,65.0,1,1619,0
1650,512.0,512.0,2,1619,0
1650,253.0,1240.0,3,1619,1
1650,24.0,953.0,4,1619,0
1650,219.0,130.0,5,1619,0
1650,28.0,400.0,6,1619,0
1650,27.0,210.0,7,1619,0
1650,53.0,700.0,8,1619,0
1620,74.0,65.0,1,1619,0
1620,512.0,512.0,2,1619,0
1620,253.0,1240.0,3,1619,1
1620,24.0,953.0,4,1619,0
1620,220.0,130.0,5,1619,0
1620,28.0,400.0,6,1619,0
1620,27.0,210.0,7,1619,0
1620,53.0,700.0,8,1619,0
1650,74.0,65.0,1,1619,0
1650,512.0,512.0,2,1619,0
1650,254.0,1240.0,3,1619,1
1650,24.0,953.0,4,1619,0
1650,219.0,130.0,5,1619,0
1650,28.0,400.0,6,1619,0
1650,27.0,210.0,7,1619,0
1650,53.0,700.0,8,1619,0
1620,74.0,65.0,1,1619,0
1620,512.0,512.0,2,1619,0
1620,253.0,1240.0,3,1619,1
1620,24.0,953.0,4,1619,0
1620,217.0,130.0,5,1619,0
1620,28.0,400.0,6,1619,0
1620,27.0,210.0,7,1619,0
1620,54.0,700.0,8,1619,0
1650,73.0,65.0,1,1619,0
1650,512.0,512.0,2,1619,0
1650,255.0,1240.0,3,1619,1
1650,25.0,953.0,4,1619,0
1650,217.0,130.0,5,1619,0
1650,28.0,400.0,6,1619,0
1650,27.0,210.0,7,1619,0
1650,54.0,700.0,8,1619,0
1620,71.0,65.0,1,1619,0
1620,512.0,512.0,2,1619,0
1620,264.0,1240.0,3,1619,1
1620,29.0,953.0,4,1619,0
1620,214.0,130.0,5,1619,0
1620,28.0,400.0,6,1619,0
1620,28.0,210.0,7,1619,0
1620,54.0,700.0,8,1619,0
1650,68.0,65.0,1,1619,0
1650,512.0,512.0,2,1619,0
1650,273.0,1240.0,3,1619,1
1650,30.0,953.0,4,1619,0
1650,218.0,130.0,5,1619,0
1650,28.0,400.0,6,1619,0
1650,28.0,210.0,7,1619,0
1650,53.0,700.0,8,1619,0
1620,65.0,65.0,1,1619,0
1620,512.0,512.0,2,1619,0
1620,254.0,1240.0,3,1619,1
1620,34.0,953.0,4,1619,0
1620,216.0,130.0,5,1619,0
1620,28.0,400.0,6,1619,0
1620,31.0,210.0,7,1619,0
1620,54.0,700.0,8,1619,0
1650,68.0,65.0,1,1619,0
1650,512.0,512.0,2,1619,0
1650,277.0,1240.0,3,1619,1
1650,44.0,953.0,4,1619,0
1650,215.0,130.0,5,1619,0
1650,31.0,400.0,6,1619,0
1650,35.0,210.0,7,1619,0
1650,56.0,700.0,8,1619,0
1620,69.0,65.0,1,1619,0
1620,512.0,512.0,2,1619,0
1620,318.0,1240.0,3,1619,1
1620,55.0,953.0,4,1619,0
1620,211.0,130.0,5,1619,0
1620,37.0,400.0,6,1619,0
1620,44.0,210.0,7,1619,1
1620,73.0,700.0,8,1619,0
1650,74.0,65.0,1,1619,0
1650,512.0,512.0,2,1619,0
1650,345.0,1240.0,3,1619,1
1650,70.0,953.0,4,1619,0
1650,213.0,130.0,5,1619,0
1650,44.0,400.0,6,1619,0
1650,47.0,210.0,7,1619,1
1650,86.0,700.0,8,1619,0
1620,70.0,65.0,1,1619,0
1620,512.0,512.0,2,1619,0
1620,373.0,1240.0,3,1619,1
1620,94.0,953.0,4,1619,0
1620,213.0,130.0,5,1619,0
1620,62.0,400.0,6,1619,0
1620,50.0,210.0,7,1619,1
1620,100.0,700.0,8,1619,0
1650,69.0,65.0,1,1619,0
1650,512.0,512.0,2,1619,0
1650,386.0,1240.0,3,1619,1
1650,118.0,953.0,4,1619,0
1650,219.0,130.0,5,1619,0
1650,68.0,400.0,6,1619,0
1650,55.0,210.0,7,1619,1
1650,121.0,700.0,8,1619,0
1620,65.0,65.0,1,1619,0
1620,512.0,512.0,2,1619,0
1620,390.0,1240.0,3,1619,1
1620,174.0,953.0,4,1619,0
1620,225.0,130.0,5,1619,0
1620,88.0,400.0,6,1619,1
1620,54.0,210.0,7,1619,1
1620,159.0,700.0,8,1619,1
1650,63.0,65.0,1,1619,1
1650,512.0,512.0,2,1619,0
1650,387.0,1240.0,3,1619,1
1650,234.0,953.0,4,1619,1
1650,237.0,130.0,5,1619,0
1650,115.0,400.0,6,1619,1
1650,53.0,210.0,7,1619,1
1650,217.0,700.0,8,1619,1
1620,68.0,65.0,1,1619,0
1620,512.0,512.0,2,1619,0
1620,412.0,1240.0,3,1619,1
1620,302.0,953.0,4,1619,1
1620,255.0,130.0,5,1619,0
1620,137.0,400.0,6,1619,1
1620,55.0,210.0,7,1619,1
1620,247.0,700.0,8,1619,1
1650,67.0,65.0,1,1619,0
1650,512.0,512.0,2,1619,0
1650,395.0,1240.0,3,1619,1
1650,341.0,953.0,4,1619,1
1650,250.0,130.0,5,1619,0
1650,176.0,400.0,6,1619,1
1650,57.0,210.0,7,1619,1
1650,295.0,700.0,8,1619,1
1620,67.0,65.0,1,1619,0
1620,512.0,512.0,2,1619,0
1620,420.0,1240.0,3,1619,1
1620,394.0,953.0,4,1619,1
1620,254.0,130.0,5,1619,0
1620,199.0,400.0,6,1619,1
1620,62.0,210.0,7,1619,1
1620,322.0,700.0,8,1619,1
1650,68.0,65.0,1,1619,0
1650,512.0,512.0,2,1619,0
1650,424.0,1240.0,3,1619,1
1650,423.0,953.0,4,1619,1
1650,266.0,130.0,5,1619,0
1650,208.0,400.0,6,1619,1
1650,60.0,210.0,7,1619,1
1650,349.0,700.0,8,1619,1
1620,70.0,65.0,1,1619,0
1620,512.0,512.0,2,1619,0
1620,426.0,1240.0,3,1619,1
1620,459.0,953.0,4,1619,1
1620,277.0,130.0,5,1619,0
1620,216.0,400.0,6,1619,1
1620,59.0,210.0,7,1619,1
1620,378.0,700.0,8,1619,1
1650,69.0,65.0,1,1619,0
1650,512.0,512.0,2,1619,0
1650,426.0,1240.0,3,1619,1
1650,457.0,953.0,4,1619,1
1650,273.0,130.0,5,1619,0
1650,227.0,400.0,6,1619,1
1650,58.0,210.0,7,1619,1
1650,407.0,700.0,8,1619,1
1620,71.0,65.0,1,1619,0
1620,512.0,512.0,2,1619,0
1620,435.0,1240.0,3,1619,1
1620,462.0,953.0,4,1619,1
1620,265.0,130.0,5,1619,0
1620,227.0,400.0,6,1619,1
1620,60.0,210.0,7,1619,1
1620,404.0,700.0,8,1619,1
1650,71.0,65.0,1,1619,0
1650,512.0,512.0,2,1619,0
1650,432.0,1240.0,3,1619,1
1650,452.0,953.0,4,1619,1
1650,261.0,130.0,5,1619,0
1650,219.0,400.0,6,1619,1
1650,58.0,210.0,7,1619,1
1650,403.0,700.0,8,1619,1
1620,68.0,65.0,1,1619,0
1620,512.0,512.0,2,1619,0
1620,414.0,1240.0,3,1619,1
1620,455.0,953.0,4,1619,1
1620,268.0,130.0,5,1619,0
1620,227.0,400.0,6,1619,1
1620,52.0,210.0,7,1619,1
1620,396.0,700.0,8,1619,1
1650,66.0,65.0,1,1619,0
1650,512.0,512.0,2,1619,0
1650,402.0,1240.0,3,1619,1
1650,433.0,953.0,4,1619,1
1650,264.0,130.0,5,1619,0
1650,209.0,400.0,6,1619,1
1650,53.0,210.0,7,1619,1
1650,358.0,700.0,8,1619,1
1620,67.0,65.0,1,1619,0
1620,512.0,512.0,2,1619,0
1620,376.0,1240.0,3,1619,1
1620,404.0,953.0,4,1619,1
1620,273.0,130.0,5,1619,0
1620,205.0,400.0,6,1619,1
1620,49.0,210.0,7,1619,1
1620,335.0,700.0,8,1619,1
1650,68.0,65.0,1,1619,0
1650,512.0,512.0,2,1619,0
1650,325.0,1240.0,3,1619,1
1650,367.0,953.0,4,1619,1
1650,278.0,130.0,5,1619,0
1650,191.0,400.0,6,1619,1
1650,48.0,210.0,7,1619,1
1650,297.0,700.0,8,1619,1
1620,60.0,65.0,1,1619,1
1620,512.0,512.0,2,1619,0
1620,292.0,1240.0,3,1619,1
1620,329.0,953.0,4,1619,1
1620,286.0,130.0,5,1619,0
1620,174.0,400.0,6,1619,1
1620,45.0,210.0,7,1619,1
1620,267.0,700.0,8,1619,1
1650,58.0,65.0,1,1619,1
1650,512.0,512.0,2,1619,0
1650,269.0,1240.0,3,1619,1
1650,296.0,953.0,4,1619,1
1650,278.0,130.0,5,1619,0
1650,146.0,400.0,6,1619,1
1650,38.0,210.0,7,1619,0
1650,221.0,700.0,8,1619,1
1620,59.0,65.0,1,1619,1
1620,512.0,512.0,2,1619,0
1620,242.0,1240.0,3,1619,0
1620,288.0,953.0,4,1619,1
1620,250.0,130.0,5,1619,0
1620,124.0,400.0,6,1619,1
1620,39.0,210.0,7,1619,0
1620,172.0,700.0,8,1619,1
1650,59.0,65.0,1,1619,1
1650,512.0,512.0,2,1619,0
1650,228.0,1240.0,3,1619,0
1650,265.0,953.0,4,1619,1
1650,246.0,130.0,5,1619,0
1650,106.0,400.0,6,1619,1
1650,42.0,210.0,7,1619,0
1650,139.0,700.0,8,1619,0
1620,62.0,65.0,1,1619,1
1620,512.0,512.0,2,1619,0
1620,224.0,1240.0,3,1619,0
1620,230.0,953.0,4,1619,1
1620,251.0,130.0,5,1619,0
1620,92.0,400.0,6,1619,1
1620,42.0,210.0,7,1619,0
1620,107.0,700.0,8,1619,0
1650,62.0,65.0,1,1619,1
1650,512.0,512.0,2,1619,0
1650,226.0,1240.0,3,1619,0
1650,173.0,953.0,4,1619,0
1650,251.0,130.0,5,1619,0
1650,82.0,400.0,6,1619,1
1650,40.0,210.0,7,1619,0
1650,100.0,700.0,8,1619,0
1620,61.0,65.0,1,1619,1
1620,512.0,512.0,2,1619,0
1620,227.0,1240.0,3,1619,0
1620,162.0,953.0,4,1619,0
1620,253.0,130.0,5,1619,0
1620,71.0,400.0,6,1619,0
1620,41.0,210.0,7,1619,0
1620,71.0,700.0,8,1619,0
1650,63.0,65.0,1,1619,1
1650,512.0,512.0,2,1619,0
1650,230.0,1240.0,3,1619,0
1650,163.0,953.0,4,1619,0
1650,255.0,130.0,5,1619,0
1650,64.0,400.0,6,1619,0
1650,36.0,210.0,7,1619,0
1650,59.0,700.0,8,1619,0
1620,67.0,65.0,1,1619,0
1620,512.0,512.0,2,1619,0
1620,226.0,1240.0,3,1619,0
1620,188.0,953.0,4,1619,0
1620,260.0,130.0,5,1619,0
1620,58.0,400.0,6,1619,0
1620,35.0,210.0,7,1619,0
1620,53.0,700.0,8,1619,0
1650,67.0,65.0,1,1619,0
1650,512.0,512.0,2,1619,0
1650,217.0,1240.0,3,1619,0
1650,138.0,953.0,4,1619,0
1650,263.0,130.0,5,1619,0
1650,52.0,400.0,6,1619,0
1650,32.0,210.0,7,1619,0
1650,49.0,700.0,8,1619,0
1620,66.0,65.0,1,1619,0
1620,512.0,512.0,2,1619,0
1620,213.0,1240.0,3,1619,0
1620,124.0,953.0,4,1619,0
1620,262.0,130.0,5,1619,0
1620,47.0,400.0,6,1619,0
1620,30.0,210.0,7,1619,0
1620,48.0,700.0,8,1619,0
1650,69.0,65.0,1,1619,0
1650,512.0,512.0,2,1619,0
1650,212.0,1240.0,3,1619,0
1650,120.0,953.0,4,1619,0
1650,256.0,130.0,5,1619,0
1650,43.0,400.0,6,1619,0
1650,29.0,210.0,7,1619,0
1650,46.0,700.0,8,1619,0
1620,69.0,65.0,1,1619,0
1620,512.0,512.0,2,1619,0
1620,214.0,1240.0,3,1619,0
1620,119.0,953.0,4,1619,0
1620,257.0,130.0,5,1619,0
1620,41.0,400.0,6,1619,0
1620,29.0,210.0,7,1619,0
1620,46.0,700.0,8,1619,0
1650,70.0,65.0,1,1619,0
1650,512.0,512.0,2,1619,0
1650,209.0,1240.0,3,1619,0
1650,115.0,953.0,4,1619,0
1650,251.0,130.0,5,1619,0
1650,37.0,400.0,6,1619,0
1650,29.0,210.0,7,1619,0
1650,44.0,700.0,8,1619,0
1620,71.0,65.0,1,1619,0
1620,512.0,512.0,2,1619,0
1620,207.0,1240.0,3,1619,0
1620,68.0,953.0,4,1619,0
1620,239.0,130.0,5,1619,0
1620,35.0,400.0,6,1619,0
1620,28.0,210.0,7,1619,0
1620,41.0,700.0,8,1619,0
1650,71.0,65.0,1,1619,0
1650,512.0,512.0,2,1619,0
1650,207.0,1240.0,3,1619,0
1650,44.0,953.0,4,1619,0
1650,234.0,130.0,5,1619,0
1650,35.0,400.0,6,1619,0
1650,27.0,210.0,7,1619,0
1650,39.0,700.0,8,1619,0
1620,71.0,65.0,1,1619,0
1620,512.0,512.0,2,1619,0
